modelId,category,dirId,annId,nPartsInitial,nParts
7026aa17-f192-4a98-9da2-bb9fd23919a2-0,Safe,102301,2301,4,3
d1a6d1ca-71ef-4552-a69d-f6d0c0aa495b,Safe,102309,2309,6,4
d7c17d1a-4f95-48dd-9eee-1104d07369aa,Safe,102311,2311,5,4
db8cdd3f8018db05bb40b038e5e0b7f0,FoldingChair,102314,2314,3,2
dedb6241e35a2d5c3ab3dfa44f5fab01,Safe,102316,2316,5,4
eb081fe81a61366555361e36d3220d16,Safe,102318,2318,16,15
u0cf7cae0-9440-4966-ba95-8ecc79f03421-1,FoldingChair,102333,2333,4,2
54646d3f25e99cc766fb0f7d1f02c3e5-0,Cart,102347,2347,6,5
3c173caf-9a3d-4f04-a150-bd295f8651c0-0,Bucket,102352,2352,3,2
8ae5d501-fa9c-4a2c-ba9f-f3c2cc57dbeb-0,Bucket,102358,2358,3,2
9347f2ac-346f-426f-ae8f-51210650d510-0,Bucket,102359,2359,3,2
cc6227e5-79b6-4d22-bf81-8bad86cd49c2-0,Bucket,102363,2363,4,3
d32af00b6b170bebeefb4d7820758668,Bucket,102365,2365,3,2
e2c049a1e7b7004bf44a292ef014253,Bucket,102367,2367,3,2
u282cec2f-343f-4383-9c33-57a45be9e18a-0,Bucket,102369,2369,3,2
07dd2e93-9195-4a01-b13b-2a964ff164c4-1,Box,102373,2373,6,5
3317da004c4177a5f47e82e63eafd5bc-0,Box,102377,2377,4,3
3ac64751-e075-488d-9938-9123dc88b2b6-0,Box,102379,2379,3,2
4bacb1694e86005afb6e846333373df8,Laptop,10238,10238,10,2
eb5ee68891c5ebdc5ac5c09aa9151e25,Safe,102380,2380,5,3
ee769a6a-a53e-4f17-84c7-f4e8028a70ab,Safe,102381,2381,5,4
f49d802922c98e629e58c6dd64fbd48a,Safe,102384,2384,5,4
f7cae0d6-c00a-4ded-b72f-2140762b8fe2,Safe,102387,2387,4,3
f94dbeb1-cf41-4fb9-b57d-1e029816fa48,Safe,102389,2389,19,17
2df3fe05b1dbb19ef62ba3f66012304f,Camera,102394,2394,10,9
31697a7e160faa9a25c43080ce3fba48,Camera,102398,2398,5,4
23fd9817d509fe472bf266a8f0187ce5-0,Knife,102400,2400,4,2
23fd9817d509fe472bf266a8f0187ce5-1,Knife,102401,2401,3,2
31f86223e3faaec3eae5cab1248d1ec6-0,Knife,102402,2402,3,2
317a7ea24e661ce3bfc146552c7aa5d2,Camera,102403,2403,8,7
31829918-976f-4d5f-abef-bebda42ef480,Camera,102407,2407,5,3
31b03748c9debad6ecd061bab197e7b4,Camera,102408,2408,8,7
3943db3b9d84b10a353b1de88cb6758,Camera,102411,2411,14,13
3c30dcc937393aedf9b0134448f61e7d,Camera,102414,2414,9,8
3d2c8bbab810c2de8ec5129c0f183bb9,Camera,102417,2417,21,20
u761919ec-1b9b-401a-9394-2026268ee7bc,Safe,102418,2418,12,11
ua25e49e6-714c-4b5f-a9e3-f69bf8601a35,Safe,102423,2423,5,3
4fc3d56243d2d8801ef1ccfaf50f2048,Laptop,10243,10243,10,2
4852ee95e7bd8556c60396a717ba6c7e,Camera,102431,2431,6,4
48e26e789524c158e1e4b7162e96446c,Camera,102432,2432,13,12
509017601d92a7d1db286a46dfc37518,Camera,102434,2434,7,6
5334cfe15f80099f15ac67104577aee7,Camera,102442,2442,14,13
94a6787b34e3daa9afd6f224fcb6475e-0,Box,102456,2456,3,2
57cdb436bd641de67e1c85c5c15da7fb,Camera,102472,2472,8,7
51be62d456a272fe96a7d658c4b5ee82,Laptop,10248,10248,13,2
6b239e17-90a7-4aef-bdb6-fd9c8cf0955e,Camera,102505,2505,22,21
6b77787e5f617e9b3b0133143b0cac6a,Camera,102506,2506,4,3
935fc76352a4d5fd72a90fe1ba02202a-0,Camera,102520,2520,6,5
97690c4db20227d248e23e2c398d8046,Camera,102523,2523,11,10
9dcde890c3eeae6c3db8babb13da5441,Camera,102527,2527,13,9
9e2e78ebf103fa57b111e16c464792a7,Camera,102528,2528,18,17
a339367128e893437e1c85c5c15da7fb,Camera,102532,2532,6,3
a52da08ba2097f5ffd1bea66d1594690,Camera,102536,2536,6,5
a8961c59576972cb57682b709eb0ab19,Camera,102539,2539,18,17
b2ccbe212ad18d9e561dce3fe08634b7,Camera,102542,2542,4,3
56dea47f522e92ed911d151ed0924c53,Cart,102546,2546,3,2
62b0b158d42d244a20014e7ab3c6d48-0,Cart,102548,2548,7,6
9f4cbba1f5e76efdd50ddee3f22c666b-0,Cart,102551,2551,6,5
9f4cbba1f5e76efdd50ddee3f22c666b-1,Cart,102552,2552,6,5
aa3e3c269e37ed428fa58bb58e138a3-0,Cart,102555,2555,3,2
c2b852f604f2120220be9586ef83eabb,Cart,102556,2556,6,5
c32bf0d6526e194a63e3169e45b7b3cc,Cart,102557,2557,6,5
e825dd51617cf7c872c440f1d0a30589,Cart,102561,2561,6,5
e8b8701f04e89f8355fc4b5deb760d3-0,Cart,102562,2562,5,4
1ac5432b617808f0eb4d90d878fc8d02-0,Eyeglasses,102567,2567,4,3
1ac5432b617808f0eb4d90d878fc8d02-1,Eyeglasses,102568,2568,4,3
1ac5432b617808f0eb4d90d878fc8d02-2,Eyeglasses,102569,2569,4,3
1ac5432b617808f0eb4d90d878fc8d02-3,Eyeglasses,102570,2570,4,3
20b2cc19a5dd5face4773d7a183337d9-0,Eyeglasses,102571,2571,4,3
20b2cc19a5dd5face4773d7a183337d9-1,Eyeglasses,102572,2572,4,3
2eb0427aceeeffd78bad9bd0c4ab8e3c-0,Eyeglasses,102573,2573,4,3
3d83ce1ba76f3b2ae4773d7a183337d9-0,Eyeglasses,102578,2578,4,3
63e9feadf53576afe4773d7a183337d9-0,Eyeglasses,102586,2586,4,3
6570cb4c8e3d4f855db89a6b4ebc7e35-0,Eyeglasses,102587,2587,4,3
73898bee950e21dc3ff80c5f32f8e471-0,Eyeglasses,102588,2588,4,3
7e519b019ffdfd3ae4773d7a183337d9-0,Eyeglasses,102589,2589,4,3
840da9cc2d948ce29ed774e5f6db2ed5-0,Eyeglasses,102590,2590,4,3
86731ab8270db137de058ee2c1f0f0dd-0,Eyeglasses,102591,2591,4,3
a422399eef34132dd213964302a82835-0,Eyeglasses,102596,2596,4,3
b481585f428e2a6bb6f79b1cc17a0678-0,Eyeglasses,102599,2599,4,3
be8315cae625e5d9e4773d7a183337d9-0,Eyeglasses,102601,2601,4,3
cd19cef103de81f3a9f103167dafc5c0-1,Eyeglasses,102603,2603,4,3
e1a3498502a1a379e4773d7a183337d9-0,Eyeglasses,102608,2608,4,3
fb31cdec65e03eab7e60da9d893cea4c-0,Eyeglasses,102611,2611,4,3
fb31cdec65e03eab7e60da9d893cea4c-1,Eyeglasses,102612,2612,4,3
ff7bd0bd1e9405e78af9ffb503565f97-0,Eyeglasses,102617,2617,4,3
2f288b4a0489905934b5df661b939b81,Toilet,102619,2619,4,3
30aea1460ef154dacb7105765410e2d6,Toilet,102620,2620,3,2
33eec7387937e83b54d7082b34825ef0,Toilet,102621,2621,6,5
34d5ae6e2a4ab7f63321831d2245cf06,Toilet,102622,2622,4,3
3957d5f160b79eed3321831d2245cf06,Toilet,102625,2625,4,3
403a4c487c81845254d7082b34825ef0,Toilet,102628,2628,4,3
42977ed5f3a41b5b48f8e7ebffb510e6,Toilet,102629,2629,4,3
437f890d8080792045a5a926d3a9d0a7-0,Toilet,102630,2630,4,3
465cabf0092263d734796e224897d8cd,Toilet,102631,2631,3,2
4ac26dac8b8f4c153321831d2245cf06,Toilet,102632,2632,4,3
4c0869dbabf735354961d5c01481d4d8,Toilet,102634,2634,4,3
5480ce04776b794654d7082b34825ef0,Toilet,102636,2636,4,3
5bc712351546ccde3321831d2245cf06,Toilet,102639,2639,4,3
61ebe7c8867637953321831d2245cf06,Toilet,102641,2641,4,3
6401bbb821a1212a54d7082b34825ef0,Toilet,102643,2643,3,2
67c3a3b6597af8428cf95d369fd3aa28,Toilet,102645,2645,6,5
68563635d98efd5654d7082b34825ef0,Toilet,102646,2646,4,3
68699e22d2e7991da32487c96086f27d,Toilet,102647,2647,4,3
690aaf094a1aab6f62199a9cae1daff4,Toilet,102648,2648,6,5
6ebf3be39598fd12258bb6e124d50d81,Toilet,102649,2649,3,2
70c861145cac944f3321831d2245cf06,Toilet,102650,2650,5,4
72542786b0fc57cc98e1a053d6b9f768,Toilet,102651,2651,4,3
746cbf9abe722de1f2c0658ad22a9a9b-0,Toilet,102652,2652,3,2
768ee280c67c9c71e6015e010ed67751,Toilet,102654,2654,5,4
79d090b8d0217ebe3321831d2245cf06,Toilet,102655,2655,4,3
7e031644579be09afe52ffd0e748a1ab,Toilet,102657,2657,4,3
7e31ccd0cebf6cd9ac9cfb689e5db0da,Toilet,102658,2658,4,3
80b43edf695bf2e8f8c52ca51653d8fb,Toilet,102660,2660,4,3
832206c7ae51454a54d7082b34825ef0,Toilet,102662,2662,4,3
85448c8365f5fa193321831d2245cf06,Toilet,102663,2663,6,5
8870766db9e8e2b1fe52ffd0e748a1ab,Toilet,102664,2664,4,3
888064b60ba6bef24a9a2373f8e12c16,Toilet,102665,2665,4,3
8c511b8efe2347c83321831d2245cf06,Toilet,102666,2666,4,3
90d8ecd307decf706a226ddbed37ec38-0,Toilet,102667,2667,6,5
90d8ecd307decf706a226ddbed37ec38-1,Toilet,102668,2668,6,5
915b7c85fed7190322ed2ef5fc90e25,Toilet,102669,2669,3,2
92387f90212362d32d349de799b8819e,Toilet,102670,2670,6,5
9f6f9c46f18e9db93321831d2245cf06,Toilet,102675,2675,4,3
a8b5615ac72bd19f3321831d2245cf06,Toilet,102676,2676,6,5
a8bf1bae0a3724b3321831d2245cf06,Toilet,102677,2677,6,5
aa4c206980c0f81354d7082b34825ef0,Toilet,102678,2678,3,2
aa9ecf5a0191362f3321831d2245cf06,Toilet,102679,2679,4,3
b322f1be16d87e9e3321831d2245cf06,Toilet,102682,2682,4,3
b659d2ebc23db0c754d7082b34825ef0,Toilet,102684,2684,4,3
b926b0886a1e5cfb3321831d2245cf06,Toilet,102685,2685,4,3
bcfecd98717975d98ba237a22f2ec9bb-0,Toilet,102687,2687,4,3
c2523b5380d0c0c654d7082b34825ef0,Toilet,102688,2688,4,3
c840797d2f05f3043321831d2245cf06,Toilet,102689,2689,6,5
5678a2173ff575d09cebe817bc1591b3,Laptop,10269,10269,13,2
c9a6c96f74a3d672ec53618d35788360,Toilet,102690,2690,4,3
d4730fd3adb294b1ada89eb2afd4d4ef,Toilet,102692,2692,5,4
d5ba18f233fd61d258cfe795632491e2,Toilet,102694,2694,3,2
db252ecd6286a334733badcb2e574996-0,Toilet,102697,2697,6,5
dbbaec62ccdba8835da6eb8a827543c,Toilet,102698,2698,4,3
e145bf48e68951693321831d2245cf06,Toilet,102699,2699,4,3
57f3409e6f6c2dbc73baa2510487646b,Laptop,10270,10270,13,2
ed0e5ab0168735def42a90fe4baf4591,Toilet,102701,2701,5,4
ed13ea4048c2cdbbfe52ffd0e748a1ab,Toilet,102702,2702,4,3
ed38aee3026bee7a3321831d2245cf06,Toilet,102703,2703,6,5
f0199899ecfb601f54d7082b34825ef0,Toilet,102704,2704,4,3
f54d797c264d96553321831d2245cf06,Toilet,102706,2706,4,3
f81a0021906d7f793321831d2245cf06,Toilet,102707,2707,6,5
f978fdb71bfab2174ddfc542c04e0efc,Toilet,102708,2708,5,4
fbcd3e7db6d567ff3321831d2245cf06,Toilet,102710,2710,4,3
1f8cfb9b76ea9c53bb91b303f29923d1-0,Kettle,102714,2714,5,3
210688d697397d4e379c6a1d59ef7283-0,Kettle,102715,2715,4,2
35bd3124e9307adae0d7ca7e3843447,Kettle,102720,2720,4,2
3e47ee246f89d6cdeb5a654451d3cffd-0,Kettle,102724,2724,4,2
41957ca9e1383f4f27a11dcb35000f7a-0,Kettle,102726,2726,4,3
4bc22594b9ef414dc4bc96bd95a8071f,Kettle,102730,2730,4,3
50771bde64eff3ac27a11dcb35000f7a-0,Kettle,102732,2732,4,2
5734b4e9533001368fdc59a87ec396a1,Kettle,102736,2736,4,2
5d1f1c42d0509ab3bda72093f9b5aa73,Kettle,102738,2738,4,3
5ece281de0d8b41bedfd2a89fff3f91,Kettle,102739,2739,4,3
9895359d7d2bb34c70d42e3dad1dd9fb-0,Kettle,102753,2753,4,2
9bc3e0d9886b29525e200b4d0fdf4864,Kettle,102756,2756,4,3
a98eaa3ee807dca1a17269e21e09b13f,Kettle,102761,2761,4,2
ac64bcc8d1461dbdc64d0082475b0472,Kettle,102763,2763,4,2
b0d8b0c3597bd540c8ab9067fbd9681d,Kettle,102765,2765,4,2
b5f2c564ac029c05d95f0369ab964c0e,Kettle,102768,2768,4,2
c7a70db33a8c900dab5b523beb03efcd,Kettle,102773,2773,4,2
f7b327fc497ad638490ad276cd2af3a4,Kettle,102786,2786,4,2
0b636286-7250-446e-ba4e-2191f48ad50c,Window,102798,2798,6,5
b89336e1f0e8aa3d76c18e71fd49c4dc,Faucet,1028,1028,17,3
5d544ee4b094c6606436916a86a90ed7,Laptop,10280,10280,9,2
13885187-fe86-4852-8127-9a57d6c73d4b,Window,102801,2801,4,3
14c9433ca6aec8bf8403d27d9479beba,Window,102802,2802,4,3
152af631-1d04-4f4c-b7be-8e2b1d565873-0,Window,102803,2803,4,3
152af631-1d04-4f4c-b7be-8e2b1d565873-1,Window,102804,2804,4,3
15479c9e-650a-4b4d-8c6a-c3173d020304,Window,102805,2805,6,5
1f419ba839c771df6d07533ccc0d1b77,Switch,102810,2810,3,2
228b41e91b3eac5e6eed87081bea555c,Switch,102812,2812,3,2
2cae3b4ef3d4a9532ad490d4d7fae486,Switch,102817,2817,3,2
bff8962d572754f7b4b5d7d0cd89b504,Camera,102829,2829,5,4
c1f7d7d36bc4f409cfd95d9fb170a549,Camera,102831,2831,16,14
c3a410e532cbf900e5a8b3dc188dc518,Camera,102834,2834,4,3
50ed1408-7b81-41a5-9510-2aa2ac62c078-0,Switch,102836,2836,3,2
62ce761dcaf0ce67d6870a66e08dc8f0,Switch,102839,2839,8,7
6a2f5f90398dca6beba48c111b1850fd,Switch,102843,2843,3,2
6ebd63bee4e49a17814070d66e86235,Switch,102844,2844,3,2
ca16f0a591c981d8198467494eaaa2f8,Camera,102845,2845,11,9
cfa38a13-3ce2-4cd8-bfe1-3fa303e247cb,Camera,102852,2852,4,3
9859d3ad33ac2fcdd6870a66e08dc8f0,Switch,102856,2856,10,9
a0a79b778d6ab5f0d6870a66e08dc8f0,Switch,102860,2860,3,2
e8cd36fe88f87e42d2abb7048975c9da,Switch,102864,2864,3,2
db663e3f7ee9869f5c351e299b24e355,Camera,102870,2870,8,7
fde91a7a776bf6de2cfd1f3cc325066a,Switch,102872,2872,3,2
dfc438f9-f828-4fc0-a098-3fd60da79acb,Camera,102873,2873,5,4
e0626fa6-7ebe-441f-a32b-5f17497fe437,Camera,102874,2874,28,27
e5ae5ff966f6d76b26ab2d6bff19a0af,Camera,102876,2876,8,7
f05658d8-9232-43a9-b2d4-ec2c90968f27,Camera,102882,2882,8,6
61972112749c9beeb95c80bb1ee18b0e,Laptop,10289,10289,14,2
ff035f53-0332-4440-8941-cdf770b0239b,Camera,102890,2890,21,20
u063acee7-e646-4f12-9a21-d8a87e26cf54,Camera,102892,2892,9,8
2013a1d2-bd21-49e8-a154-6bda84ddae77,Window,102896,2896,4,3
30038151-8105-4de1-91a9-1f036dc94bb6,CoffeeMachine,102901,2901,12,10
2479ea64d03b9e5d8403d27d9479beba,Window,102903,2903,5,4
2d234e00-9201-4401-acd2-327257205241,Window,102905,2905,4,3
302650a74e884d99544782db8258108,Window,102906,2906,4,3
115f49c3c7206ae58e62780ddf14e62c,Pen,102909,2909,3,2
143c7775396655e5c66e88e7ffc39f1a-0,Pen,102910,2910,3,2
143c7775396655e5c66e88e7ffc39f1a-1,Pen,102911,2911,3,2
2560c37d463f365ce9bfc203f193ce76,Pen,102915,2915,3,2
28da26f77c5a4b8ddeccd59aea20d12,Pen,102916,2916,3,2
2cb082b2fc01bd5c142830038757694e,Pen,102917,2917,3,2
2f430c84dc26d1ada75110d33156fc49,Pen,102918,2918,3,2
321e878c190778d7105b74429aafb0c8,Pen,102922,2922,3,2
4185d388ad4541296523c13c7c38bf70-2,Pen,102931,2931,3,2
5986c081c3e097228eefb0c248a475e,Pen,102938,2938,3,2
59a07a01d7c3fdb03c1d9add3a87bd2d,Pen,102939,2939,3,2
61aaf0431a55b9de953f9bd78ee4a4ab,Pen,102940,2940,3,2
6c0328a1ea9c039cad8a06dbee1d115-1,Pen,102942,2942,3,2
6d706619bfd4b1f387706ca156aa6d1e,Pen,102943,2943,3,2
755b328c69569ed95a28dd75e68785d3,Pen,102944,2944,3,2
7560f3cf034ffef25671264294d03d7f,Pen,102945,2945,3,2
7a998cf9921ecebd2846fa729d90e125-0,Pen,102946,2946,3,2
992cf1072b6173d0243525d45e430520-0,Pen,102952,2952,3,2
aa827b33061250e7948f2ae71e247a2-0,Pen,102957,2957,3,2
ac80fe8f1d0634909d2da79391704-0,Pen,102960,2960,3,2
ac80fe8f1d0634909d2da79391704-1,Pen,102961,2961,3,2
b154e4bd54c02a0bdd14ae8eebde9395-0,Pen,102962,2962,3,2
b2498de78580c5daadce4978a51b7c68,Pen,102963,2963,3,2
c2add3355ec46e7f98d305f7baf63ba,Pen,102965,2965,3,2
c5e0dfb59bf8088e45dc9bd32cf7c9da,Pen,102966,2966,3,2
d839dabf17d48bebf9141b0ebfe81fea,Pen,102970,2970,3,2
e69776ab0e8ceb328b398b2ca89fce81,Pen,102973,2973,3,2
f39fa3cb4bbb53e1ee6305032661052,Pen,102975,2975,4,3
341df63b-a2fc-4c9d-83a8-8fe5d636ae46,Window,102977,2977,5,4
fd8ac4550b3b2603c26fd5813292aae1-0,Pen,102980,2980,3,2
34791388-d94e-4d75-b51c-6d0f3212152e-0,Window,102981,2981,5,4
ff4607e6847dc10a6dcd08c7ab599ee4,Pen,102982,2982,3,2
34791388-d94e-4d75-b51c-6d0f3212152e-1,Window,102984,2984,5,4
34791388-d94e-4d75-b51c-6d0f3212152e-2,Window,102985,2985,5,4
42e8d73c5fb6c29a543bdc3ac15dcc41-0,Cart,102989,2989,5,4
20c5096ea98cc955920de219c00d1c3b,Stapler,102990,2990,4,3
uad079ecb-21f0-41da-8d33-113592446450,TrashCan,102992,2992,4,3
313e624b6dd69c8fdc82124a3619b076,CoffeeMachine,102994,2994,6,5
ub5271dfa-56bd-418c-9588-e94f39c12e42,TrashCan,102996,2996,3,2
34afc6cca1d2c2b6931f48202f034c81,CoffeeMachine,103002,3002,12,10
ud16dab26-7304-4d1c-9ea5-76409cc2b5ea,TrashCan,103007,3007,3,2
ud48f2372-1c54-4957-8b56-9b822b7aa740,TrashCan,103008,3008,3,2
465e785d-fada-4bd6-a1de-95e1563195d9,CoffeeMachine,103009,3009,11,6
udd953ff9-d836-442f-9299-cce982e4ca7e,TrashCan,103010,3010,5,4
uee557be2-dc90-4f09-97bd-9a772b25316c,TrashCan,103012,3012,6,5
uff68587a-b3c7-4b31-b5a6-e63301708383,TrashCan,103013,3013,3,2
39c0c052-e86d-4cf8-9f70-140a2b04b519,Window,103015,3015,5,4
4e085d9579f12f87b822d48a43773c62-0,CoffeeMachine,103016,3016,10,9
a4fcf89cc0e85e195e200b4d0fdf4864,Mouse,103020,3020,4,3
c4cf54afa3f5600183c8564d7886de04,Mouse,103022,3022,9,8
e777da89c43c170f126156c4a9d1cb59,Mouse,103023,3023,3,2
e853b9ad6723572bf7fbc7f3e748274f,Mouse,103024,3024,3,2
f09c352a-0042-443d-9526-320e162df692,Mouse,103025,3025,4,3
f99828978da4bd42d311193682a90e29,Mouse,103026,3026,5,4
460bfc0fc3ee85008bad9bd0c4ab8e3c-0,Eyeglasses,103028,3028,4,3
488ac6da19842275c00a1985e83c2447-0,Eyeglasses,103029,3029,4,3
528ff845-8c86-47ea-b076-b3f19c05e0b2-0,CoffeeMachine,103030,3030,5,4
5793002d-fd0c-45b0-b5fa-17e6b5349b49-0,CoffeeMachine,103031,3031,12,8
3a76dd39e262da422fc5b4e0fb97a29,Window,103032,3032,4,3
5838d2f4b40e39d6f481565ccdad156f,CoffeeMachine,103037,3037,8,6
5a1b76b3-a542-4f22-8a72-cccfe57a357f,CoffeeMachine,103038,3038,4,3
3ed70a7b-ebdc-465f-9b96-b84ac988b10e,Window,103040,3040,3,2
5d201565-ebbf-47bc-a661-1228c961e020,CoffeeMachine,103041,3041,8,7
3f61bf77-6a1b-46e0-b441-370881292f0f,Window,103042,3042,4,3
5e020e08-4bc6-4629-981a-8626f5ff4394,CoffeeMachine,103043,3043,14,13
436dc1cf-8e9e-4883-8172-914bd682f912,Window,103044,3044,5,4
64bc6e2a-63d2-44a3-a3ca-907796900279,CoffeeMachine,103046,3046,18,17
668553de-cc67-4b03-b021-233c53a6b1d5-0,CoffeeMachine,103048,3048,6,5
66d47a84a3d522dc9311bf79d4774e73,Laptop,10305,10305,7,2
43eb8d9a-b117-4566-a17d-65d47bc64807,Window,103050,3050,5,4
45ce06f299c1dd2ff6b33823deb25790,Window,103051,3051,4,3
4a60aa424c26cad68403d27d9479beba,Window,103052,3052,4,3
5105a0d1708d68b8f1e469951909c218,Window,103056,3056,3,2
67f624e483973e6340ef1c8b63a628f9,CoffeeMachine,103057,3057,6,4
51287b64-2c4a-4b0a-b0dd-1c85231a4a5d,Window,103058,3058,4,3
66e3b7c7f2e8e9297fd8853234f5e918,Laptop,10306,10306,13,2
6ff5baf1033c51be65f31fa52f1dee22-1,CoffeeMachine,103060,3060,3,2
748ce3537aba9c59931f48202f034c81,CoffeeMachine,103062,3062,5,4
5256894d-d9bd-4289-825b-47df3f38809c,Window,103063,3063,8,7
77640ed4c495a1668f64d37593728c5a,CoffeeMachine,103064,3064,17,16
7a27d008734333c5de03ab2a27ba7531,CoffeeMachine,103065,3065,7,3
8729b3d5-5d1d-4479-afff-851ffdd7742f,CoffeeMachine,103067,3067,5,4
8ee68f1c-df1e-4ec3-a140-3158b879b7b5,CoffeeMachine,103069,3069,12,11
5579a80c-e2ab-45ce-a3d1-e10f46462530,Window,103070,3070,6,5
8f538396-ff7e-4d7d-a522-9ac5e40ce65a,CoffeeMachine,103071,3071,8,7
95a95aef-d3ce-486b-80b5-7d54c7592f40,CoffeeMachine,103072,3072,8,7
985a2239-7ac5-4cf1-aebd-ebf842184df9-0,CoffeeMachine,103074,3074,7,5
9dc8a64b4d9f35503bf8540d2bdbdaf9,CoffeeMachine,103075,3075,4,3
57e870a0-5f54-4292-918a-ae6d913ea0cd,Window,103077,3077,5,4
a56d6e49-0026-47eb-851e-4944f7373ab1,CoffeeMachine,103079,3079,8,5
a6e5e235-ea46-43c8-9302-fd1752b635b3-0,CoffeeMachine,103080,3080,4,3
ab805048-df62-4839-a8ec-b738524c9d4e,CoffeeMachine,103082,3082,5,3
ae189083-d1d2-45e4-b520-6adbf2aefb59-0,CoffeeMachine,103084,3084,13,12
b458d3c4-8146-4e98-8515-7ecece626d07-1,CoffeeMachine,103086,3086,4,3
b7bed3ec-0d63-4c17-a780-e0b99271d35b,CoffeeMachine,103087,3087,6,5
c4e4333a-706a-472a-81ac-ab2eac2c9470,CoffeeMachine,103088,3088,6,5
ce9c95f2e9c94f087515e7bb7dba4019,CoffeeMachine,103092,3092,7,6
376eb047b40ef4f6a480e3d8fdbd4a92,Stapler,103095,3095,4,3
ec3e19da-3506-45d3-9568-af8f5d36a6c9-0,CoffeeMachine,103098,3098,8,7
37b40b7e9290c0a330314ffb9bb887b5,Stapler,103099,3099,4,3
3800d2ab6bc278bcd5a3e6010c55b78e,Stapler,103100,3100,4,3
ec88c7fcad7e1a0e5a82b912a2c5856b,CoffeeMachine,103101,3101,13,12
f19e38a3-2c93-4572-8d8f-b1bad659da3a-0,CoffeeMachine,103103,3103,10,9
453034dc-b04a-4415-8c43-16d6d23c47b2,Stapler,103104,3104,4,3
f3395b96-eefd-4bf7-bf01-414116a01c2a,CoffeeMachine,103105,3105,6,5
f7b1ec72-99c5-4961-a152-fc26173875ea,CoffeeMachine,103110,3110,5,4
58a427e5201aa43be00ace8e7c1a5eeb,Stapler,103111,3111,4,3
72a2bd9428f7179357fcd7a97096d25,Stapler,103113,3113,4,3
fc4a2a62-ec07-4877-aa45-cd9c757718c5,CoffeeMachine,103118,3118,11,8
u32952f16-6bbd-4eba-9ff4-50c3219f0f00,CoffeeMachine,103121,3121,12,11
u7129e56f-19df-4f51-b818-a284c9e466b4,CoffeeMachine,103123,3123,13,12
u74d954e6-0822-4b30-ae3a-13ddd1df2837,CoffeeMachine,103124,3124,13,12
u94db8749-22a2-427f-a865-89e8709f15ca,CoffeeMachine,103125,3125,6,5
ua36ffd66-736a-47f0-be77-1aa8b6639b6b-0,CoffeeMachine,103126,3126,16,14
uadd97420-3888-4be8-89d3-15affc18968d,CoffeeMachine,103127,3127,6,5
ub27abb93-5f86-4603-acf2-ee87d95ca0b5,CoffeeMachine,103128,3128,10,8
uf475f66d-bc94-44df-a035-22bd48538663,CoffeeMachine,103129,3129,6,5
48bddfc383e475583f36fda0f70067c5,CoffeeMachine,103134,3134,11,10
5d9e11c1-aa7c-4b49-a605-94a8cc942056-0,Window,103135,3135,3,2
61478484e526b8ee92f2e5f050174b1a,CoffeeMachine,103137,3137,9,8
65e5d47b4cdf3f633bf8540d2bdbdaf9,CoffeeMachine,103138,3138,5,4
aca012af58f0a5a2bbda4bd2b976d8f7,CoffeeMachine,103140,3140,11,10
d0b612db28352d59baffa0a6c8133f4e,CoffeeMachine,103143,3143,9,8
d91114126adb200feed4b2bb88c072a8-0,CoffeeMachine,103144,3144,12,11
e7a3b7db0f5d5071db4c5469c0c1ba80-0,CoffeeMachine,103146,3146,3,2
6c8f8e7d-05e2-4c49-906f-bed80ba90f68,Window,103148,3148,4,3
70c46019577f4a398403d27d9479beba,Window,103149,3149,3,2
72e067d7-9295-4562-8eb3-f3c56d3e2054,Window,103150,3150,4,3
2ca6646f2d447d423897975b7f79cb47-0,Fan,103152,3152,5,4
2ca6646f2d447d423897975b7f79cb47-1,Fan,103153,3153,5,4
2ca6646f2d447d423897975b7f79cb47-2,Fan,103154,3154,5,4
fb5b65037692916f809222e4341a7d65,Fan,103171,3171,3,2
5cda4171451e8c3367c2605c7fd6f84a-0,Eyeglasses,103177,3177,4,3
5cda4171451e8c3367c2605c7fd6f84a-1,Eyeglasses,103178,3178,4,3
a03a3a49f906e1f080317dd831b4efd1-1,Eyeglasses,103184,3184,5,4
b23ca631231d608d63ae697c00322ea6,Eyeglasses,103186,3186,4,3
eb6176d02ba79f0640010f30b5cd77ee,Eyeglasses,103189,3189,4,3
fe3d0c831f3b337c297791f917946dd2,Eyeglasses,103194,3194,4,3
3c8a15b0cde04f72d7f470ee20dce9e0,Kettle,103201,3201,4,2
58d1e344ef8364b225e0f641bff885da,Kettle,103207,3207,4,2
6d0c3cbce32d723da1f7f00e7dd2f846,Kettle,103208,3208,6,3
dacbcd32c247e528285bbab821a64038-1,Kettle,103222,3222,4,2
e903da54b912ced11611d575178b876e,Kettle,103223,3223,4,2
5194dd5696021a38dbd78e859032336a,Toilet,103227,3227,3,2
7d87d987811c0131225adde119c5c57e,Toilet,103230,3230,5,4
ada110aed47dfa9e47f6adcf06fcac72,Toilet,103233,3233,4,3
fd877b1865ae46fea50b88953d263a42,Toilet,103234,3234,4,3
73f4a29b-4a46-4e08-ba6c-2b6e0d5c3ffa,Window,103235,3235,4,3
73f948c93967aa5d261619e5f1468621,Window,103236,3236,4,3
76431cfd-e12a-4c6c-a0de-e98c64f60036,Window,103238,3238,4,3
768406056eeab1678403d27d9479beba,Window,103239,3239,3,2
